Weekly_Max_VRP_TIR (MW),Brightness_Temperature (K)
148.745833639747,76.79215782608182
131.630584097949,76.22275631924546
127.388916245648,76.07161426258332
123.147248393347,75.91598236735187
118.905580541046,75.75556413230295
