Weekly_Max_VRP_TIR (MW),Brightness_Temperature (K)
479.799113884674,82.71177678962539
475.089648710151,82.65810944706358
470.380183535628,82.6039780941715
465.670718361105,82.54937396550754
460.961253186581,82.49428803896407
