Weekly_Max_VRP_TIR (MW),Brightness_Temperature (K)
107.308194155498,75.28975558099307
104.608239347264,75.17497733562925
113.377075017358,75.53874762952834
122.145910687453,75.87855538249691
130.914746357548,76.19755216888673
