Weekly_Max_VRP_TIR (MW),Brightness_Temperature (K)
69.7982953602494,73.39831866863857
76.7333392130574,73.80669380837914
87.2180070150797,74.36611465414414
97.7026748171019,74.86909138987254
56.5127802981205,72.50412803971189
