Weekly_Max_VRP_TIR (MW),Brightness_Temperature (K)
341.438151997292,80.90019721858594
345.610744712005,80.96351090140134
327.466502401805,80.68317002835165
309.322260091606,80.3889479244101
304.998050867535,80.31661172212874
