Weekly_Max_VRP_TIR (MW),Brightness_Temperature (K)
264.015812886832,79.58263188930928
273.807907814732,79.76660657235865
283.600002742632,79.94492415567066
285.045302341057,79.97078690031823
286.490601939482,79.99653545317788
