Date,Weekly_Max_VRP_TIR (MW),Weekly_Mean_BT_Hottest_Pixel (Kelvin),Weekly_Max_DT_Hottest_Pixel (Kelvin),Year,Month
2023-11-05,240.821705814772,298.046042825649,9.67251222176455,2023.0,11.0
2023-11-12,241.342433542881,297.327508846696,9.70706884719795,2023.0,11.0
2023-11-19,252.758860067424,294.267912830605,8.66876432940285,2023.0,11.0
2023-11-26,243.631495237894,293.509054535316,8.78621339305105,2023.0,11.0
