Date,Weekly_Max_VRP_TIR (MW),Weekly_Mean_BT_Hottest_Pixel (Kelvin),Weekly_Max_DT_Hottest_Pixel (Kelvin),Year,Month
2022-09-04,426.546629107083,299.044683078133,9.66234997226889,2022.0,9.0
2022-09-11,416.403514829119,298.146796238884,9.55923241345064,2022.0,9.0
2022-09-18,406.260400551154,297.248909399636,9.4561148546324,2022.0,9.0
2022-09-25,396.11728627319,296.351022560388,9.35299729581416,2022.0,9.0
