Date,Weekly_Max_VRP_TIR (MW),Weekly_Mean_BT_Hottest_Pixel (Kelvin),Weekly_Max_DT_Hottest_Pixel (Kelvin),Year,Month
2024-12-01,148.745833639747,291.056991838553,7.25699717455052,2024.0,12.0
2024-12-08,131.630584097949,287.865446471839,8.23680499225748,2024.0,12.0
2024-12-15,127.388916245648,287.565815626719,7.634532340939,2024.0,12.0
2024-12-22,123.147248393347,287.266184781599,7.03225968962052,2024.0,12.0
2024-12-29,118.905580541046,286.966553936478,6.42998703830205,2024.0,12.0
