Date,Weekly_Max_VRP_TIR (MW),Weekly_Mean_BT_Hottest_Pixel (Kelvin),Weekly_Max_DT_Hottest_Pixel (Kelvin),Year,Month
2024-06-02,107.308194155498,290.733064922758,6.281950129265,2024.0,6.0
2024-06-09,104.608239347264,291.906153848483,6.43707225531108,2024.0,6.0
2024-06-16,113.377075017358,293.669003684735,6.61216314425424,2024.0,6.0
2024-06-23,122.145910687453,295.431853520987,6.7872540331974,2024.0,6.0
2024-06-30,130.914746357548,297.19470335724,6.96234492214056,2024.0,6.0
