Date,Weekly_Max_VRP_TIR (MW),Weekly_Mean_BT_Hottest_Pixel (Kelvin),Weekly_Max_DT_Hottest_Pixel (Kelvin),Year,Month
2023-07-02,237.994170150191,299.42656143587,9.27975433405167,2023.0,7.0
2023-07-09,239.259604802946,300.748577170365,9.14955812499846,2023.0,7.0
2023-07-16,225.626577993003,300.00671345353,8.69513430366858,2023.0,7.0
2023-07-23,211.99355118306,299.264849736695,8.24071048233869,2023.0,7.0
2023-07-30,198.360524373117,298.52298601986,7.78628666100881,2023.0,7.0
