Date,Weekly_Max_VRP_TIR (MW),Weekly_Mean_BT_Hottest_Pixel (Kelvin),Weekly_Max_DT_Hottest_Pixel (Kelvin),Year,Month
2024-09-01,69.7982953602494,294.065013768575,5.89665282670438,2024.0,9.0
2024-09-08,76.7333392130574,292.807277880127,6.37364711794533,2024.0,9.0
2024-09-15,87.2180070150797,292.871152874692,6.25876779338648,2024.0,9.0
2024-09-22,97.7026748171019,292.935027869256,6.14388846882764,2024.0,9.0
2024-09-29,56.5127802981205,293.736000776845,4.91319509523748,2024.0,9.0
