Date,Weekly_Max_VRP_TIR (MW),Weekly_Mean_BT_Hottest_Pixel (Kelvin),Weekly_Max_DT_Hottest_Pixel (Kelvin),Year,Month
2022-03-06,656.643467368231,293.90235665627,16.9573303522459,2022.0,3.0
2022-03-13,721.530892517463,292.232877474549,16.562893954206,2022.0,3.0
2022-03-20,698.53625611783,290.382708993044,15.9514391315208,2022.0,3.0
2022-03-27,675.541619718197,291.633823890042,15.3399843088357,2022.0,3.0
