Date,Weekly_Max_VRP_TIR (MW),Weekly_Mean_BT_Hottest_Pixel (Kelvin),Weekly_Max_DT_Hottest_Pixel (Kelvin),Year,Month
2023-05-07,248.861009609739,292.951671316709,7.83835297031544,2023.0,5.0
2023-05-14,211.231417279997,290.940112461574,6.94301092193723,2023.0,5.0
2023-05-21,230.401562233661,291.494467028898,10.0609315883709,2023.0,5.0
2023-05-28,231.666996886416,292.816482763393,9.93073537931771,2023.0,5.0
