Date,Weekly_Max_VRP_TIR (MW),Weekly_Mean_BT_Hottest_Pixel (Kelvin),Weekly_Max_DT_Hottest_Pixel (Kelvin),Year,Month
2024-11-03,115.568750710028,291.305012535394,7.45506859224031,2024.0,11.0
2024-11-10,112.265988976762,294.008227421001,6.14121185665425,2024.0,11.0
2024-11-17,124.425937197757,293.024482226851,6.51314029595301,2024.0,11.0
2024-11-24,136.585885418752,292.040737032702,6.88506873525176,2024.0,11.0
